episode_index,step_in_episode,action_0_prob,action_1_prob,action_2_prob,action_3_prob,action_4_prob,action_5_prob
4,2,0.16695310175418854,0.16679470241069794,0.1662614494562149,0.16658468544483185,0.1668170839548111,0.16658899188041687
4,3,0.1664576679468155,0.16627566516399384,0.16670934855937958,0.16799615323543549,0.1661224067211151,0.16643883287906647
4,4,0.16647492349147797,0.16621600091457367,0.16667227447032928,0.16805222630500793,0.16606192290782928,0.16652262210845947
4,5,0.16648000478744507,0.16619597375392914,0.16663837432861328,0.1680648922920227,0.1660338044166565,0.16658703982830048
4,6,0.16647988557815552,0.16619034111499786,0.1666046380996704,0.1680658757686615,0.16602325439453125,0.16663600504398346
5,0,0.16669777035713196,0.1667606234550476,0.1665472537279129,0.16664128005504608,0.16675437986850739,0.1665986031293869
5,1,0.1667158603668213,0.16684077680110931,0.16643935441970825,0.16663159430027008,0.16681690514087677,0.1665555238723755
5,2,0.16631534695625305,0.16631253063678741,0.16680297255516052,0.16799184679985046,0.1661985069513321,0.16637875139713287
5,3,0.16633792221546173,0.16624821722507477,0.1667916178703308,0.16804441809654236,0.16614145040512085,0.16643640398979187
5,4,0.16634035110473633,0.16622509062290192,0.1667897254228592,0.1680547297000885,0.16611158847808838,0.1664784699678421
6,0,0.16669777035713196,0.1667606234550476,0.1665472537279129,0.16664128005504608,0.16675437986850739,0.1665986031293869
6,1,0.16694779694080353,0.16678257286548615,0.16628497838974,0.16658730804920197,0.16680429875850677,0.1665930300951004
6,2,0.16698236763477325,0.1667865365743637,0.16624242067337036,0.16657108068466187,0.16682370007038116,0.16659384965896606
6,3,0.16699829697608948,0.16678787767887115,0.16622143983840942,0.16655899584293365,0.16683737933635712,0.16659602522850037
6,4,0.16756604611873627,0.16688548028469086,0.1654452234506607,0.16612672805786133,0.16629081964492798,0.16768570244312286
6,5,0.1676282435655594,0.16689258813858032,0.16549308598041534,0.166056826710701,0.16622783243656158,0.16770145297050476
6,6,0.16766133904457092,0.16688387095928192,0.165534108877182,0.1660185158252716,0.16619952023029327,0.16770261526107788
6,7,0.16757242381572723,0.16658131778240204,0.16525793075561523,0.16655977070331573,0.16706615686416626,0.1669623851776123
6,8,0.16754060983657837,0.16651320457458496,0.1652076691389084,0.16665135324001312,0.1671455204486847,0.16694167256355286
6,9,0.16749925911426544,0.16647273302078247,0.16514569520950317,0.16673743724822998,0.1672222763299942,0.16692259907722473
7,0,0.16669777035713196,0.1667606234550476,0.1665472537279129,0.16664128005504608,0.16675437986850739,0.1665986031293869
7,1,0.1667158603668213,0.16684077680110931,0.16643935441970825,0.16663159430027008,0.16681690514087677,0.1665555238723755
7,2,0.16672171652317047,0.16685301065444946,0.16641488671302795,0.16663134098052979,0.16682857275009155,0.1665504425764084
7,3,0.16672663390636444,0.1668580174446106,0.16639991104602814,0.16663144528865814,0.16683518886566162,0.16654880344867706
7,4,0.16673046350479126,0.1668597310781479,0.16639076173305511,0.1666315197944641,0.16683894395828247,0.16654855012893677
7,5,0.16747261583805084,0.16697970032691956,0.16550122201442719,0.16607223451137543,0.16631373763084412,0.16766053438186646
7,6,0.16753682494163513,0.16698336601257324,0.16554144024848938,0.16602692008018494,0.16625966131687164,0.16765180230140686
7,7,0.16765549778938293,0.16696898639202118,0.16558001935482025,0.16599920392036438,0.1661955714225769,0.16760072112083435
7,8,0.1675480157136917,0.1665869653224945,0.16521935164928436,0.16654910147190094,0.1671494096517563,0.16694706678390503
7,9,0.1675332635641098,0.16652661561965942,0.16515673696994781,0.16663391888141632,0.16723483800888062,0.16691458225250244
8,0,0.16669777035713196,0.1667606234550476,0.1665472537279129,0.16664128005504608,0.16675437986850739,0.1665986031293869
8,1,0.1667158603668213,0.16684077680110931,0.16643935441970825,0.16663159430027008,0.16681690514087677,0.1665555238723755
8,2,0.16672171652317047,0.16685301065444946,0.16641488671302795,0.16663134098052979,0.16682857275009155,0.1665504425764084
8,3,0.16672663390636444,0.1668580174446106,0.16639991104602814,0.16663144528865814,0.16683518886566162,0.16654880344867706
8,4,0.16696131229400635,0.16680093109607697,0.16623814404010773,0.16658276319503784,0.1668289601802826,0.16658788919448853
8,5,0.1675902009010315,0.16696183383464813,0.16546154022216797,0.1660943329334259,0.1662655621767044,0.1676265150308609
8,6,0.16765469312667847,0.16698217391967773,0.16551055014133453,0.16602812707424164,0.1662043184041977,0.1676201969385147
8,7,0.16754814982414246,0.16654421389102936,0.16521364450454712,0.16660767793655396,0.1671631634235382,0.16692312061786652
8,8,0.16750168800354004,0.16659335792064667,0.1653556227684021,0.166504368185997,0.16703927516937256,0.16700561344623566
8,9,0.16749770939350128,0.1666370928287506,0.1653822809457779,0.16647514700889587,0.1670018434524536,0.1670059710741043
9,0,0.16669777035713196,0.1667606234550476,0.1665472537279129,0.16664128005504608,0.16675437986850739,0.1665986031293869
9,1,0.1667158603668213,0.16684077680110931,0.16643935441970825,0.16663159430027008,0.16681690514087677,0.1665555238723755
9,2,0.16627775132656097,0.16631066799163818,0.16683538258075714,0.16800688207149506,0.1661798655986786,0.16638939082622528
9,3,0.16641363501548767,0.16623736917972565,0.16671614348888397,0.16805782914161682,0.16609686613082886,0.16647818684577942
9,4,0.16716091334819794,0.1662902683019638,0.1653600037097931,0.16752596199512482,0.16708143055438995,0.166581392288208
9,5,0.16728998720645905,0.1663428246974945,0.16515344381332397,0.16734980046749115,0.16717572510242462,0.1666882187128067
9,6,0.16734327375888824,0.16638679802417755,0.1650530844926834,0.16722574830055237,0.1672305017709732,0.16676056385040283
9,7,0.1673654019832611,0.1664201021194458,0.16500799357891083,0.16713300347328186,0.16726690530776978,0.16680662333965302
9,8,0.16737383604049683,0.16644513607025146,0.1649889498949051,0.16706764698028564,0.16729143261909485,0.16683293879032135
9,9,0.16737644374370575,0.16646477580070496,0.16498014330863953,0.16702470183372498,0.16730783879756927,0.16684609651565552
10,0,0.16669777035713196,0.1667606234550476,0.1665472537279129,0.16664128005504608,0.16675437986850739,0.1665986031293869
10,1,0.1667158603668213,0.16684077680110931,0.16643935441970825,0.16663159430027008,0.16681690514087677,0.1665555238723755
10,2,0.16631534695625305,0.16631253063678741,0.16680297255516052,0.16799184679985046,0.1661985069513321,0.16637875139713287
10,3,0.1670524775981903,0.16636532545089722,0.16549240052700043,0.16726352274417877,0.1671971082687378,0.1666291356086731
10,4,0.16728371381759644,0.16635940968990326,0.16524232923984528,0.16715385019779205,0.16721999645233154,0.16674068570137024
10,5,0.16733719408512115,0.16638411581516266,0.165137380361557,0.16708225011825562,0.16725075244903564,0.1668083220720291
10,6,0.16741394996643066,0.16641895473003387,0.16540071368217468,0.16677381098270416,0.16701197624206543,0.16698062419891357
10,7,0.16748331487178802,0.16670632362365723,0.16547805070877075,0.16657643020153046,0.1667827069759369,0.16697311401367188
10,8,0.16749025881290436,0.16678613424301147,0.1654508262872696,0.16653989255428314,0.16673581302165985,0.16699710488319397
10,9,0.16751712560653687,0.16659992933273315,0.16485121846199036,0.16670532524585724,0.1674809455871582,0.166845440864563
11,0,0.16669777035713196,0.1667606234550476,0.1665472537279129,0.16664128005504608,0.16675437986850739,0.1665986031293869
11,1,0.1667158603668213,0.16684077680110931,0.16643935441970825,0.16663159430027008,0.16681690514087677,0.1665555238723755
11,2,0.16695310175418854,0.16679470241069794,0.1662614494562149,0.16658468544483185,0.1668170839548111,0.16658899188041687
11,3,0.16698682308197021,0.16679136455059052,0.16622823476791382,0.16656915843486786,0.1668313592672348,0.1665930598974228
11,4,0.1670018434524536,0.16678942739963531,0.166212797164917,0.16655747592449188,0.16684205830097198,0.1665963977575302
11,5,0.16700856387615204,0.16678808629512787,0.16620586812496185,0.16654890775680542,0.1668492555618286,0.16659925878047943
11,6,0.1670115888118744,0.16678708791732788,0.16620302200317383,0.16654282808303833,0.16685381531715393,0.16660164296627045
11,7,0.16701297461986542,0.166786327958107,0.16620199382305145,0.16653861105442047,0.16685660183429718,0.16660350561141968
11,8,0.16701361536979675,0.16678579151630402,0.16620177030563354,0.16653572022914886,0.1668582558631897,0.1666048765182495
11,9,0.16701388359069824,0.1667853742837906,0.16620184481143951,0.16653376817703247,0.1668591946363449,0.16660583019256592
12,0,0.16669777035713196,0.1667606234550476,0.1665472537279129,0.16664128005504608,0.16675437986850739,0.1665986031293869
12,1,0.1667158603668213,0.16684077680110931,0.16643935441970825,0.16663159430027008,0.16681690514087677,0.1665555238723755
12,2,0.16672171652317047,0.16685301065444946,0.16641488671302795,0.16663134098052979,0.16682857275009155,0.1665504425764084
12,3,0.16672663390636444,0.1668580174446106,0.16639991104602814,0.16663144528865814,0.16683518886566162,0.16654880344867706
12,4,0.16673046350479126,0.1668597310781479,0.16639076173305511,0.1666315197944641,0.16683894395828247,0.16654855012893677
12,5,0.16673332452774048,0.16686014831066132,0.1663852035999298,0.16663144528865814,0.1668410748243332,0.16654881834983826
12,6,0.16673536598682404,0.16686013340950012,0.1663818210363388,0.16663126647472382,0.16684220731258392,0.1665492206811905
12,7,0.16673676669597626,0.16686002910137177,0.16637979447841644,0.16663102805614471,0.16684280335903168,0.16654959321022034
12,8,0.16617611050605774,0.16630826890468597,0.16689984500408173,0.1680363565683365,0.16615238785743713,0.16642703115940094
12,9,0.16618813574314117,0.16625966131687164,0.16691622138023376,0.16805732250213623,0.16609477996826172,0.16648390889167786
13,0,0.16669777035713196,0.1667606234550476,0.1665472537279129,0.16664128005504608,0.16675437986850739,0.1665986031293869
13,1,0.16746792197227478,0.1669793725013733,0.16552919149398804,0.16604076325893402,0.16631893813610077,0.1676637828350067
13,2,0.16753678023815155,0.16698461771011353,0.1655595600605011,0.16599854826927185,0.16626429557800293,0.16765612363815308
13,3,0.16765765845775604,0.16697080433368683,0.16559316217899323,0.16597597301006317,0.1661979705095291,0.16760440170764923
13,4,0.16779476404190063,0.1672387421131134,0.16564622521400452,0.16585251688957214,0.16617923974990845,0.16728852689266205
13,5,0.16780447959899902,0.16724611818790436,0.1656637340784073,0.16581816971302032,0.1662006825208664,0.16726669669151306
13,6,0.16780976951122284,0.16724425554275513,0.1656753271818161,0.16579563915729523,0.16621902585029602,0.16725604236125946
13,7,0.16781358420848846,0.16723975539207458,0.16568328440189362,0.1657811552286148,0.16623292863368988,0.16724929213523865
13,8,0.1678171008825302,0.16723521053791046,0.16568897664546967,0.1657721996307373,0.16624270379543304,0.1672438532114029
13,9,0.16782066226005554,0.16723139584064484,0.16569304466247559,0.16576692461967468,0.1662491410970688,0.16723883152008057
14,0,0.16669777035713196,0.1667606234550476,0.1665472537279129,0.16664128005504608,0.16675437986850739,0.1665986031293869
14,1,0.1674453169107437,0.16694527864456177,0.16552947461605072,0.16605687141418457,0.16632848978042603,0.1676945984363556
14,2,0.16761431097984314,0.1669325977563858,0.16554796695709229,0.16601942479610443,0.1662295013666153,0.16765622794628143
14,3,0.16751903295516968,0.16653002798557281,0.1652684062719345,0.1665942668914795,0.1671534925699234,0.16693472862243652
14,4,0.16749563813209534,0.16647042334079742,0.16519048810005188,0.16669976711273193,0.16723337769508362,0.16691027581691742
14,5,0.16908076405525208,0.16769984364509583,0.1662398725748062,0.16968050599098206,0.16488297283649445,0.1624159812927246
14,6,0.16902005672454834,0.16765190660953522,0.16614216566085815,0.16972370445728302,0.16504254937171936,0.16241952776908875
14,7,0.16898159682750702,0.16763247549533844,0.16608045995235443,0.1697457730770111,0.16513791680335999,0.16242174804210663
14,8,0.1689569652080536,0.16762639582157135,0.16604113578796387,0.1697574406862259,0.1651955395936966,0.16242249310016632
14,9,0.16894088685512543,0.16762611269950867,0.1660153567790985,0.16976390779018402,0.16523125767707825,0.16242241859436035
15,0,0.16695097088813782,0.16690494120121002,0.1667378544807434,0.16679391264915466,0.16636775434017181,0.16624455153942108
15,1,0.16662617027759552,0.1660815328359604,0.16648373007774353,0.16942854225635529,0.16617825627326965,0.16520170867443085
15,2,0.1667809933423996,0.1660386025905609,0.1663612574338913,0.1695890724658966,0.16611501574516296,0.16511507332324982
16,0,0.16695097088813782,0.16690494120121002,0.1667378544807434,0.16679391264915466,0.16636775434017181,0.16624455153942108
16,1,0.16932450234889984,0.1691541075706482,0.16779397428035736,0.16770489513874054,0.16178999841213226,0.16423256695270538
16,2,0.1689160019159317,0.16777977347373962,0.1665523499250412,0.16949458420276642,0.16464588046073914,0.1626114398241043
16,3,0.16886191070079803,0.16765564680099487,0.1663704514503479,0.16962578892707825,0.16493895649909973,0.16254721581935883
16,4,0.16882061958312988,0.1676054298877716,0.16624103486537933,0.16968092322349548,0.1651231199502945,0.1625289022922516
16,5,0.16879406571388245,0.16758841276168823,0.1661519557237625,0.16970568895339966,0.16523601114749908,0.1625238060951233
16,6,0.16877709329128265,0.16758516430854797,0.16609147191047668,0.1697179526090622,0.16530553996562958,0.16252277791500092
16,7,0.16876578330993652,0.1675870418548584,0.16605012118816376,0.16972468793392181,0.1653493195772171,0.1625230759382248
16,8,0.1688646823167801,0.16759824752807617,0.16602382063865662,0.16976356506347656,0.16527172923088074,0.16247792541980743
16,9,0.16887962818145752,0.1676030158996582,0.16600745916366577,0.1697721779346466,0.1652660071849823,0.162471741437912
17,0,0.16695097088813782,0.16690494120121002,0.1667378544807434,0.16679391264915466,0.16636775434017181,0.16624455153942108
17,1,0.1670813411474228,0.16703061759471893,0.16670025885105133,0.1668163239955902,0.16628512740135193,0.1660863310098648
17,2,0.16710864007472992,0.1670529693365097,0.16669070720672607,0.16682080924510956,0.16626694798469543,0.1660599410533905
17,3,0.169498473405838,0.1694098562002182,0.16791333258152008,0.16778947412967682,0.16143308579921722,0.16395580768585205
17,4,0.16897323727607727,0.16784332692623138,0.1664840281009674,0.16952545940876007,0.1646999567747116,0.16247397661209106
17,5,0.1688992828130722,0.16771933436393738,0.1662934571504593,0.16963422298431396,0.16503039002418518,0.1624232828617096
17,6,0.16884930431842804,0.1676727533340454,0.1661626696586609,0.16967545449733734,0.16523253917694092,0.16240724921226501
17,7,0.16881735622882843,0.16766050457954407,0.1660771369934082,0.16968992352485657,0.1653534471988678,0.16240163147449493
17,8,0.16879577934741974,0.16766171157360077,0.1660218983888626,0.16969376802444458,0.16542711853981018,0.1623997539281845
17,9,0.16878041625022888,0.16766728460788727,0.16598574817180634,0.16969357430934906,0.16547353565692902,0.16239944100379944
18,0,0.16695097088813782,0.16690494120121002,0.1667378544807434,0.16679391264915466,0.16636775434017181,0.16624455153942108
19,0,0.16695097088813782,0.16690494120121002,0.1667378544807434,0.16679391264915466,0.16636775434017181,0.16624455153942108
19,1,0.1670813411474228,0.16703061759471893,0.16670025885105133,0.1668163239955902,0.16628512740135193,0.1660863310098648
19,2,0.1665544956922531,0.16607071459293365,0.1665266901254654,0.16947852075099945,0.1661309003829956,0.1652386486530304
20,0,0.16695097088813782,0.16690494120121002,0.1667378544807434,0.16679391264915466,0.16636775434017181,0.16624455153942108
20,1,0.1693781018257141,0.16924075782299042,0.16783879697322845,0.16772125661373138,0.16167382895946503,0.16414721310138702
20,2,0.16969303786754608,0.1693609654903412,0.16800948977470398,0.1677035391330719,0.1612820327281952,0.1639510542154312
20,3,0.16930712759494781,0.16799630224704742,0.16659460961818695,0.16943952441215515,0.16423344612121582,0.1624290496110916
20,4,0.16952092945575714,0.16908256709575653,0.16768908500671387,0.16902892291545868,0.16221722960472107,0.1624613106250763
20,5,0.1694921851158142,0.16910728812217712,0.16767127811908722,0.16903653740882874,0.16219891607761383,0.16249382495880127
20,6,0.16947497427463531,0.169121652841568,0.16765666007995605,0.16903527081012726,0.16219711303710938,0.16251429915428162
20,7,0.16946671903133392,0.1691313087940216,0.16764454543590546,0.16903141140937805,0.1621999740600586,0.16252607107162476
20,8,0.16946370899677277,0.1691380739212036,0.16763411462306976,0.16902713477611542,0.16220428049564362,0.16253262758255005
20,9,0.16920146346092224,0.16837327182292938,0.16631479561328888,0.1691601723432541,0.16437698900699615,0.16257332265377045
21,0,0.16695097088813782,0.16690494120121002,0.1667378544807434,0.16679391264915466,0.16636775434017181,0.16624455153942108
21,1,0.1670813411474228,0.16703061759471893,0.16670025885105133,0.1668163239955902,0.16628512740135193,0.1660863310098648
21,2,0.16710864007472992,0.1670529693365097,0.16669070720672607,0.16682080924510956,0.16626694798469543,0.1660599410533905
21,3,0.16744840145111084,0.16708600521087646,0.16660642623901367,0.1667356640100479,0.16618485748767853,0.16593867540359497
21,4,0.16749995946884155,0.16709274053573608,0.16659271717071533,0.16671591997146606,0.1661863774061203,0.16591228544712067
21,5,0.16752302646636963,0.16709615290164948,0.16658765077590942,0.16670186817646027,0.16619174182415009,0.1658996045589447
21,6,0.16677884757518768,0.16607564687728882,0.16645701229572296,0.1695265769958496,0.16600684821605682,0.1651550978422165
21,7,0.16675758361816406,0.16601769626140594,0.16640935838222504,0.16963043808937073,0.16598932445049286,0.16519559919834137
21,8,0.1667458564043045,0.16600851714611053,0.1663811057806015,0.1696564257144928,0.16597531735897064,0.16523277759552002
21,9,0.16673916578292847,0.16601261496543884,0.16635452210903168,0.16966122388839722,0.16597412526607513,0.16525833308696747
22,0,0.16695097088813782,0.16690494120121002,0.1667378544807434,0.16679391264915466,0.16636775434017181,0.16624455153942108
22,1,0.1670813411474228,0.16703061759471893,0.16670025885105133,0.1668163239955902,0.16628512740135193,0.1660863310098648
22,2,0.16939657926559448,0.16925229132175446,0.16783641278743744,0.16774728894233704,0.16164717078208923,0.16412027180194855
22,3,0.1689445525407791,0.1678045392036438,0.16653111577033997,0.16951532661914825,0.1646524965763092,0.16255198419094086
22,4,0.16901180148124695,0.16768847405910492,0.16631965339183807,0.16966886818408966,0.16487035155296326,0.16244083642959595
22,5,0.168977752327919,0.16763731837272644,0.16619320213794708,0.16972585022449493,0.16503791511058807,0.16242797672748566
22,6,0.1691785305738449,0.16830097138881683,0.16706006228923798,0.16936856508255005,0.16369789838790894,0.16239400207996368
22,7,0.16923370957374573,0.16844232380390167,0.16710025072097778,0.169253408908844,0.16356271505355835,0.1624075323343277
22,8,0.16926614940166473,0.16852183640003204,0.16710995137691498,0.16919149458408356,0.16349151730537415,0.16241908073425293
22,9,0.1692848801612854,0.16856740415096283,0.16710695624351501,0.16915908455848694,0.16345398128032684,0.16242773830890656
23,0,0.16695097088813782,0.16690494120121002,0.1667378544807434,0.16679391264915466,0.16636775434017181,0.16624455153942108
23,1,0.1665455400943756,0.1660689264535904,0.16653341054916382,0.1694674789905548,0.16613838076591492,0.16524623334407806
23,2,0.1665528565645218,0.1660183072090149,0.1665240377187729,0.1695641577243805,0.16608372330665588,0.16525693237781525
23,3,0.1681138277053833,0.16712652146816254,0.16612693667411804,0.17027081549167633,0.16552940011024475,0.16283248364925385
23,4,0.1683797985315323,0.16730982065200806,0.16602908074855804,0.17016386985778809,0.16549350321292877,0.16262386739253998
23,5,0.1686706393957138,0.1674262136220932,0.1659592241048813,0.17010457813739777,0.1653614491224289,0.16247783601284027
23,6,0.16886216402053833,0.16772589087486267,0.16658474504947662,0.1699272245168686,0.16453319787979126,0.16236673295497894
23,7,0.16893644630908966,0.1678408980369568,0.16665473580360413,0.16980044543743134,0.16440193355083466,0.16236549615859985
23,8,0.16899046301841736,0.16793669760227203,0.1666852831840515,0.1697065681219101,0.1643180549144745,0.1623629480600357
23,9,0.16903646290302277,0.16801951825618744,0.16670402884483337,0.16962775588035583,0.1642521172761917,0.16236016154289246
24,0,0.16695097088813782,0.16690494120121002,0.1667378544807434,0.16679391264915466,0.16636775434017181,0.16624455153942108
24,1,0.1670813411474228,0.16703061759471893,0.16670025885105133,0.1668163239955902,0.16628512740135193,0.1660863310098648
24,2,0.16710864007472992,0.1670529693365097,0.16669070720672607,0.16682080924510956,0.16626694798469543,0.1660599410533905
24,3,0.16712550818920135,0.1670638769865036,0.16668440401554108,0.1668228656053543,0.1662563979625702,0.16604697704315186
24,4,0.16660688817501068,0.16607917845249176,0.1664973944425583,0.16947400569915771,0.16613559424877167,0.16520696878433228
24,5,0.1683216392993927,0.1672537624835968,0.16623683273792267,0.17004099488258362,0.16536548733711243,0.16278131306171417
24,6,0.16852815449237823,0.1673806607723236,0.1661454290151596,0.16998247802257538,0.16535469889640808,0.16260860860347748
24,7,0.16862717270851135,0.16745544970035553,0.16608424484729767,0.1699233055114746,0.16536405682563782,0.16254577040672302
24,8,0.168806254863739,0.1675136536359787,0.1660352349281311,0.16990844905376434,0.16526485979557037,0.16247150301933289
24,9,0.16923272609710693,0.1684500128030777,0.16724339127540588,0.16948865354061127,0.163277268409729,0.16230790317058563
25,0,0.16695097088813782,0.16690494120121002,0.1667378544807434,0.16679391264915466,0.16636775434017181,0.16624455153942108
25,1,0.16740481555461884,0.16705206036567688,0.1666199117898941,0.16673316061496735,0.1662127673625946,0.16597726941108704
25,2,0.16747280955314636,0.16707630455493927,0.1666012704372406,0.16671667993068695,0.16620205342769623,0.1659308820962906
25,3,0.16750575602054596,0.16708843410015106,0.16659308969974518,0.16670383512973785,0.16620047390460968,0.16590838134288788
25,4,0.1675221025943756,0.167094424366951,0.16658994555473328,0.1666940450668335,0.16620127856731415,0.16589811444282532
25,5,0.16753043234348297,0.1670973151922226,0.16658909618854523,0.16668681800365448,0.1662023812532425,0.16589397192001343
25,6,0.1696305274963379,0.16933481395244598,0.16784925758838654,0.16774292290210724,0.16146889328956604,0.16397365927696228
25,7,0.16918887197971344,0.16784945130348206,0.16643893718719482,0.16954642534255981,0.16454656422138214,0.1624297797679901
25,8,0.16908763349056244,0.167719304561615,0.16626401245594025,0.1696714460849762,0.16485892236232758,0.1623985916376114
25,9,0.16902276873588562,0.1676672399044037,0.16614864766597748,0.16972170770168304,0.16504739224910736,0.1623922735452652
26,0,0.16695097088813782,0.16690494120121002,0.1667378544807434,0.16679391264915466,0.16636775434017181,0.16624455153942108
26,1,0.16932450234889984,0.1691541075706482,0.16779397428035736,0.16770489513874054,0.16178999841213226,0.16423256695270538
26,2,0.16951392590999603,0.1692577451467514,0.16794466972351074,0.16773338615894318,0.1614760458469391,0.16407416760921478
26,3,0.169596865773201,0.16927650570869446,0.16802093386650085,0.167743518948555,0.16134876012802124,0.1640133410692215
26,4,0.16920959949493408,0.16806010901927948,0.16672365367412567,0.1693553477525711,0.16412456333637238,0.16252672672271729
26,5,0.16919972002506256,0.1678716540336609,0.1664869487285614,0.1695222705602646,0.1644773930311203,0.16244202852249146
26,6,0.1691085398197174,0.16774046421051025,0.16632144153118134,0.16962702572345734,0.1647612750530243,0.16244125366210938
26,7,0.16903901100158691,0.16766475141048431,0.1662040501832962,0.1696912944316864,0.16494973003864288,0.1624511480331421
26,8,0.16899201273918152,0.16762608289718628,0.16612647473812103,0.16972896456718445,0.16506661474704742,0.1624598354101181
26,9,0.1689615696668625,0.167608380317688,0.1660761833190918,0.16975091397762299,0.1651376634836197,0.16246530413627625
27,0,0.16695097088813782,0.16690494120121002,0.1667378544807434,0.16679391264915466,0.16636775434017181,0.16624455153942108
27,1,0.1693781018257141,0.16924075782299042,0.16783879697322845,0.16772125661373138,0.16167382895946503,0.16414721310138702
27,2,0.16956377029418945,0.16934876143932343,0.16798941791057587,0.1677474081516266,0.16136278212070465,0.16398783028125763
27,3,0.16964448988437653,0.16937008500099182,0.1680648773908615,0.16775648295879364,0.16123785078525543,0.16392624378204346
27,4,0.16968607902526855,0.1693672388792038,0.16810625791549683,0.167758509516716,0.16118213534355164,0.16389967501163483
28,0,0.16695097088813782,0.16690494120121002,0.1667378544807434,0.16679391264915466,0.16636775434017181,0.16624455153942108
28,1,0.1666668951511383,0.16609300673007965,0.16645866632461548,0.16939568519592285,0.16620276868343353,0.165182963013649
28,2,0.1666778028011322,0.1660221517086029,0.16642162203788757,0.16952301561832428,0.16617469489574432,0.16518066823482513
28,3,0.1681448370218277,0.16708405315876007,0.16614678502082825,0.1701962649822235,0.1654154658317566,0.16301248967647552
